,Unnamed: 0,year,over_start_bowler_balls_bowled,over_start_bowler_wickets_taken,over_start_bowler_runs_given,over_start_batsman_on_strike_fours,over_start_batsman_on_strike_sixers,over_start_batsman_off_strike_balls_faced,over_start_batsman_on_strike_balls_faced,over_start_batsman_offstrike_runs,over_start_batsman_onstrike_runs,innings,match_num,country,target,req_run_rate,over_start_run_rate,over_start_total_score,over_start_total_wickets_fallen,over,Bowler,batter_onStrike,batter_offstrike,wickets_fallen,sixers,fours,total_runs,bat_on_str_Ave,bat_on_str_SR,bat_on_str_100,bat_on_str_50,bat_on_str_0,bat_on_str_4s,bat_on_str_6s,bat_on_str_Mat,bat_on_str_Inns,bat_on_str_NO,bat_on_str_Runs,bat_on_str_HS,bat_on_str_BF,bowler_Mat,bowler_Inns,bowler_Overs,bowler_Mdns,bowler_Runs,bowler_Wkts,bowler_Ave,bowler_Econ,bowler_SR,bowler_4w,bowler_5w,bat_off_str_Ave,bat_off_str_SR,bat_off_str_100,bat_off_str_50,bat_off_str_0,bat_off_str_4s,bat_off_str_6s,bat_off_str_Mat,bat_off_str_Inns,bat_off_str_NO,bat_off_str_Runs,bat_off_str_HS,bat_off_str_BF,date
18054,18054,['2014-12-05'],6,1,3,0,0,7,2,9,1,2,412,Pakistan,145,7.222222222,7.5,15,1,2,AP Devcich,Ahmed Shehzad,Mohammad Hafeez,1,0,0,3,27.04,119.85,1,3,2,74,20,27.0,27,2,676,111,564,3.0,3,8,0,64,0,,8,,0,0,24.2,115.15,0,7,5,135,32,59.0,57,3,1307,86,1135,2014-12-05
18056,18056,['2014-12-05'],6,0,12,0,0,7,6,6,2,2,412,Pakistan,145,7.6875,5.5,22,2,4,MJ Henry,Haris Sohail,Ahmed Shehzad,1,0,0,2,6,75,0,0,0,1,0,2.0,2,0,12,11,16,1.0,1,4,0,31,0,,7.75,,0,0,27.04,119.85,1,3,2,74,20,27.0,27,2,676,111,564,2014-12-05
18058,18058,['2014-12-05'],12,2,6,0,0,5,11,7,7,2,412,Pakistan,145,8.071428571,5.333333333,32,3,6,AP Devcich,Ahmed Shehzad,Saad Nasim,0,0,0,5,27.04,119.85,1,3,2,74,20,27.0,27,2,676,111,564,3.0,3,8,0,64,0,,8,,0,0,25,78.12,0,0,0,0,0,2.0,1,0,25,25,32,2014-12-05
18064,18064,['2014-12-05'],18,2,11,1,0,1,30,1,28,2,412,Pakistan,145,9.875,5.5,66,4,12,AP Devcich,Ahmed Shehzad,Umar Akmal,0,0,0,5,27.04,119.85,1,3,2,74,20,27.0,27,2,676,111,564,3.0,3,8,0,64,0,,8,,0,0,27.75,122.57,0,6,7,97,36,58.0,55,10,1249,94,1019,2014-12-05
18072,18072,['2020-11-27'],0,0,0,1,0,3,6,0,5,1,1108,West Indies,210,10.0,8.0,8,0,1,KA Jamieson,ADS Fletcher,BA King,0,2,1,18,21.25,108.2,0,6,6,54,37,42.0,40,4,765,84,707,,,,,,,,,,,,18.42,134.37,0,0,0,17,4,8.0,7,0,129,43,96,2020-11-27
18076,18076,['2020-11-27'],6,2,3,0,0,0,1,0,1,1,1108,West Indies,210,,11.8,59,4,5,LH Ferguson,N Pooran,KA Pollard,1,0,0,1,23.53,124.73,0,2,1,29,18,21.0,19,4,353,58,283,8.0,8,31,0,222,14,15.85,7.16,13.2,0,0,23.39,132.27,0,4,1,73,66,73.0,60,12,1123,68,849,2020-11-27
18080,18080,['2020-11-27'],7,0,18,2,1,11,12,6,19,1,1108,West Indies,210,8.0,10.0,90,5,9,KA Jamieson,KA Pollard,FA Allen,0,0,0,6,23.39,132.27,0,4,1,73,66,73.0,60,12,1123,68,849,,,,,,,,,,,,9.57,113.55,0,0,2,5,3,13.0,10,3,67,27,59,2020-11-27
18083,18083,['2020-11-27'],15,0,24,3,4,19,24,19,45,1,1108,West Indies,210,8.0,10.91666667,131,5,12,KA Jamieson,KA Pollard,FA Allen,0,0,0,2,23.39,132.27,0,4,1,73,66,73.0,60,12,1123,68,849,,,,,,,,,,,,9.57,113.55,0,0,2,5,3,13.0,10,3,67,27,59,2020-11-27
18088,18088,['2020-11-27'],0,0,0,0,0,2,1,0,1,2,1108,New Zealand,181,9.157894737,7.0,7,1,1,FA Allen,TL Seifert,DP Conway,0,1,1,10,22.85,139.75,0,3,2,32,29,24.0,23,3,457,84,327,13.0,11,35,1,238,11,21.63,6.8,19,0,0,,,,,,,,,,,,,,2020-11-27
18089,18089,['2020-11-27'],7,1,7,0,0,7,2,11,0,2,1108,New Zealand,181,9.111111111,8.5,17,1,2,SS Cottrell,DP Conway,TL Seifert,0,0,2,10,,,,,,,,,,,,,,27.0,27,94.1,2,738,36,20.5,7.83,15.6,1,0,22.85,139.75,0,3,2,32,29,24.0,23,3,457,84,327,2020-11-27
18090,18090,['2020-11-27'],0,0,0,1,1,5,10,9,12,2,1108,New Zealand,181,9.058823529,9.0,27,1,3,O Thomas,TL Seifert,DP Conway,1,0,1,7,22.85,139.75,0,3,2,32,29,24.0,23,3,457,84,327,12.0,12,44,1,378,15,25.2,8.59,17.6,0,1,,,,,,,,,,,,,,2020-11-27
18091,18091,['2020-11-27'],6,0,10,0,0,8,0,10,0,2,1108,New Zealand,181,9.1875,8.5,34,2,4,FA Allen,GD Phillips,DP Conway,0,3,1,22,15.55,100,0,1,0,9,5,11.0,10,1,140,56,140,13.0,11,35,1,238,11,21.63,6.8,19,0,0,,,,,,,,,,,,,,2020-11-27
18092,18092,['2020-11-27'],7,1,7,2,0,6,8,22,10,2,1108,New Zealand,181,8.333333333,11.2,56,2,5,O Thomas,DP Conway,GD Phillips,1,0,1,6,,,,,,,,,,,,,,12.0,12,44,1,378,15,25.2,8.59,17.6,0,1,15.55,100,0,1,0,9,5,11.0,10,1,140,56,140,2020-11-27
18093,18093,['2020-11-27'],0,0,0,3,0,3,10,0,15,2,1108,New Zealand,181,8.5,10.33333333,62,3,6,KOK Williams,DP Conway,LRPL Taylor,1,0,2,10,,,,,,,,,,,,,,25.0,25,89.5,2,772,41,18.82,8.59,13.1,1,0,26.51,122.68,0,7,5,121,71,100.0,92,20,1909,63,1556,2020-11-27
18094,18094,['2020-11-27'],14,2,13,2,0,12,3,16,9,2,1108,New Zealand,181,8.384615385,10.28571429,72,4,7,O Thomas,JDS Neesham,DP Conway,0,1,0,11,16.81,141.22,0,0,1,19,8,18.0,15,4,185,42,131,12.0,12,44,1,378,15,25.2,8.59,17.6,0,1,,,,,,,,,,,,,,2020-11-27
18095,18095,['2020-11-27'],0,0,0,2,0,17,4,26,9,2,1108,New Zealand,181,8.166666667,10.375,83,4,8,KMA Paul,JDS Neesham,DP Conway,0,0,2,12,16.81,141.22,0,0,1,19,8,18.0,15,4,185,42,131,18.0,18,65,0,540,24,22.5,8.3,16.2,0,1,,,,,,,,,,,,,,2020-11-27
18096,18096,['2020-11-27'],6,1,10,2,0,21,7,36,10,2,1108,New Zealand,181,7.818181818,10.55555556,95,4,9,KOK Williams,JDS Neesham,DP Conway,0,2,2,23,16.81,141.22,0,0,1,19,8,18.0,15,4,185,42,131,25.0,25,89.5,2,772,41,18.82,8.59,13.1,1,0,,,,,,,,,,,,,,2020-11-27
18097,18097,['2020-11-27'],13,1,17,5,1,12,23,31,37,2,1108,New Zealand,181,6.3,11.8,118,4,10,SS Cottrell,DP Conway,JDS Neesham,0,0,0,7,,,,,,,,,,,,,,27.0,27,94.1,2,738,36,20.5,7.83,15.6,1,0,16.81,141.22,0,0,1,19,8,18.0,15,4,185,42,131,2020-11-27
18098,18098,['2020-11-27'],7,0,12,5,1,15,26,32,38,2,1108,New Zealand,181,6.222222222,11.36363636,125,4,11,KMA Paul,DP Conway,JDS Neesham,0,1,1,13,,,,,,,,,,,,,,18.0,18,65,0,540,24,22.5,8.3,16.2,0,1,16.81,141.22,0,0,1,19,8,18.0,15,4,185,42,131,2020-11-27
18099,18099,['2020-11-27'],0,0,0,5,1,20,27,44,39,2,1108,New Zealand,181,5.375,11.5,138,4,12,KA Pollard,DP Conway,JDS Neesham,1,1,0,9,,,,,,,,,,,,,,73.0,48,109,0,919,35,26.25,8.43,18.6,1,0,16.81,141.22,0,0,1,19,8,18.0,15,4,185,42,131,2020-11-27
18103,18103,['2021-07-01'],0,0,0,0,0,0,0,0,0,1,1180,West Indies,210,10.0,0.0,0,0,0,AK Markram,LMP Simmons,E Lewis,0,2,2,20,26.75,123.46,0,8,6,117,56,58.0,57,9,1284,91,1040,7.0,1,2,0,24,0,,12,,0,0,31.65,156.71,2,7,3,79,86,38.0,37,2,1108,125,707,2021-07-01
18161,18161,['2020-01-10'],19,0,26,0,0,13,2,18,1,1,1027,India,210,12.0,9.277777778,167,6,18,SL Malinga,SN Thakur,MK Pandey,0,1,1,15,,,,,,,,9.0,,,,,,81.0,80,288.5,1,2102,106,19.83,7.27,16.3,1,2,39.13,122.8,0,2,2,40,16,32.0,27,12,587,79,478,2020-01-10
18162,18162,['2020-01-10'],19,2,27,0,1,16,5,25,9,1,1027,India,210,12.0,9.578947368,182,6,19,CBRLS Kumara,SN Thakur,MK Pandey,0,1,2,19,,,,,,,,9.0,,,,,,5.0,4,15.3,0,127,4,31.75,8.19,23.2,0,0,39.13,122.8,0,2,2,40,16,32.0,27,12,587,79,478,2020-01-10
18331,18331,['2020-02-02'],20,2,25,0,0,2,4,1,3,2,1037,New Zealand,164,21.0,7.526315789,143,9,19,SN Thakur,IS Sodhi,HK Bennett,0,2,0,13,14.75,105.35,0,0,1,4,3,44.0,7,3,59,15,56,14.0,13,46.3,0,403,19,21.21,8.66,14.6,1,0,,,,,,,,4.0,,,,,,2020-02-02
18449,18449,['2015-11-11'],18,2,17,0,0,1,1,1,1,2,461,Sri Lanka,163,27.0,7.157894737,136,9,19,R Rampaul,PVD Chameera,SL Malinga,1,0,0,3,,,,,,,,1.0,,,,,,22.0,22,78.5,1,685,26,26.34,8.68,18.1,0,0,6.9,83.13,0,0,4,3,3,60.0,17,7,69,27,83,2015-11-11
18484,18484,['2017-10-29'],0,0,0,1,0,4,3,1,5,1,629,Pakistan,210,10.0,8.0,8,0,1,EMDY Munaweera,Fakhar Zaman,Umar Amin,0,0,0,5,14.14,108.79,0,0,0,9,2,8.0,7,0,99,27,91,12.0,4,6,0,66,0,,11,,0,0,12.66,105.55,0,0,2,12,0,10.0,6,0,76,47,72,2017-10-29
18486,18486,['2017-10-29'],6,0,5,0,0,11,8,12,5,1,629,Pakistan,210,10.0,6.333333333,19,0,3,EMDY Munaweera,Umar Amin,Fakhar Zaman,0,0,1,10,12.66,105.55,0,0,2,12,0,10.0,6,0,76,47,72,12.0,4,6,0,66,0,,11,,0,0,14.14,108.79,0,0,0,9,2,8.0,7,0,99,27,91,2017-10-29
18488,18488,['2017-10-29'],0,0,0,1,0,19,12,23,12,1,629,Pakistan,210,10.0,7.4,37,0,5,MD Gunathilaka,Umar Amin,Fakhar Zaman,0,0,1,10,12.66,105.55,0,0,2,12,0,10.0,6,0,76,47,72,7.0,1,1,0,9,0,,9,,0,0,14.14,108.79,0,0,0,9,2,8.0,7,0,99,27,91,2017-10-29
18490,18490,['2017-10-29'],12,0,15,1,0,24,20,29,19,1,629,Pakistan,210,11.0,7.428571429,52,0,7,EMDY Munaweera,Umar Amin,Fakhar Zaman,1,0,0,5,12.66,105.55,0,0,2,12,0,10.0,6,0,76,47,72,12.0,4,6,0,66,0,,11,,0,0,14.14,108.79,0,0,0,9,2,8.0,7,0,99,27,91,2017-10-29
18492,18492,['2017-10-29'],18,1,20,0,0,27,2,28,2,1,629,Pakistan,210,9.0,7.222222222,65,1,9,EMDY Munaweera,Babar Azam,Umar Amin,0,0,0,6,43.4,122.94,0,2,0,42,6,13.0,13,3,434,86,353,12.0,4,6,0,66,0,,11,,0,0,12.66,105.55,0,0,2,12,0,10.0,6,0,76,47,72,2017-10-29
18493,18493,['2017-10-29'],0,0,0,2,0,5,30,6,30,1,629,Pakistan,210,9.0,7.1,71,1,10,PC de Silva,Umar Amin,Babar Azam,0,1,1,14,12.66,105.55,0,0,2,12,0,10.0,6,0,76,47,72,,,,,,,,,,,,43.4,122.94,0,2,0,42,6,13.0,13,3,434,86,353,2017-10-29
18494,18494,['2017-10-29'],7,0,10,0,0,34,7,42,8,1,629,Pakistan,210,9.0,7.727272727,85,1,11,MD Gunathilaka,Babar Azam,Umar Amin,0,0,0,6,43.4,122.94,0,2,0,42,6,13.0,13,3,434,86,353,7.0,1,1,0,9,0,,9,,0,0,12.66,105.55,0,0,2,12,0,10.0,6,0,76,47,72,2017-10-29
18512,18512,['2017-10-29'],18,1,23,3,2,2,21,2,31,2,629,Sri Lanka,181,11.09090909,6.555555556,59,4,9,Imad Wasim,MD Shanaka,PC de Silva,0,0,1,7,8.07,91.12,0,0,4,5,8,15.0,15,1,113,27,124,24.0,24,86,1,517,26,19.88,6.01,19.8,1,1,,,,,,,,,,,,,,2017-10-29
18513,18513,['2017-10-29'],0,0,0,3,2,5,24,7,33,2,629,Sri Lanka,181,11.5,6.6,66,4,10,Hasan Ali,MD Shanaka,PC de Silva,0,0,0,7,8.07,91.12,0,0,4,5,8,15.0,15,1,113,27,124,11.0,11,40.3,2,323,17,19,7.97,14.2,0,0,,,,,,,,,,,,,,2017-10-29
18514,18514,['2017-10-29'],6,0,14,1,0,28,8,36,10,2,629,Sri Lanka,181,12.0,6.636363636,73,4,11,Shadab Khan,PC de Silva,MD Shanaka,0,1,2,17,,,,,,,,,,,,,,9.0,9,33.5,1,202,14,14.42,5.97,14.5,1,0,8.07,91.12,0,0,4,5,8,15.0,15,1,113,27,124,2017-10-29
18515,18515,['2017-10-29'],7,0,7,1,0,32,10,51,12,2,629,Sri Lanka,181,11.375,7.5,90,4,12,Hasan Ali,PC de Silva,MD Shanaka,0,0,0,6,,,,,,,,,,,,,,11.0,11,40.3,2,323,17,19,7.97,14.2,0,0,8.07,91.12,0,0,4,5,8,15.0,15,1,113,27,124,2017-10-29
18516,18516,['2017-10-29'],12,1,7,5,3,13,35,15,54,2,629,Sri Lanka,181,12.14285714,7.384615385,96,4,13,Faheem Ashraf,MD Shanaka,PC de Silva,1,0,0,3,8.07,91.12,0,0,4,5,8,15.0,15,1,113,27,124,3.0,3,6,0,29,4,7.25,4.83,9,0,0,,,,,,,,,,,,,,2017-10-29
18517,18517,['2017-10-29'],6,1,6,1,0,2,15,1,17,2,629,Sri Lanka,181,13.66666667,7.071428571,99,5,14,Mohammad Hafeez,PC de Silva,NLTC Perera,0,0,0,5,,,,,,,,,,,,,,80.0,60,173.2,2,1159,48,24.14,6.68,21.6,1,0,22.64,148.93,0,0,5,60,38,62.0,53,19,770,49,517,2017-10-29
18518,18518,['2017-10-29'],12,1,9,1,0,5,18,3,20,2,629,Sri Lanka,181,15.4,6.933333333,104,5,15,Mohammad Amir,PC de Silva,NLTC Perera,1,0,0,3,,,,,,,,,,,,,,31.0,31,115,5,809,34,23.79,7.03,20.2,0,0,22.64,148.93,0,0,5,60,38,62.0,53,19,770,49,517,2017-10-29
18542,18542,['2019-02-08'],18,0,22,0,0,7,0,7,0,1,737,New Zealand,210,12.0,8.052631579,153,6,19,KK Ahmed,SC Kuggeleijn,MJ Santner,2,0,0,5,,250,0,0,0,4,5,2.0,2,2,55,35,22,7.0,7,27,1,247,7,35.28,9.14,23.1,0,0,15.83,125,0,0,2,17,5,29.0,19,7,190,37,152,2019-02-08
18577,18577,['2015-08-14'],18,1,27,0,0,25,2,28,2,1,451,New Zealand,210,12.0,8.266666667,124,4,15,AM Phangiso,L Ronchi,GH Worker,1,0,0,3,,,,,,,,,,,,,,10.0,10,31.2,0,217,17,12.76,6.92,11,0,1,,,,,,,,,,,,,,2015-08-14
18578,18578,['2015-08-14'],12,0,16,0,0,1,6,1,4,1,451,New Zealand,210,12.0,7.9375,127,5,16,KJ Abbott,L Ronchi,TWM Latham,0,0,1,10,,,,,,,,,,,,,,10.0,10,31.2,0,217,17,12.76,6.92,11,0,1,,,,,,,,,,,,,,2015-08-14
18579,18579,['2015-08-14'],18,0,34,1,0,8,5,5,9,1,451,New Zealand,210,12.0,8.058823529,137,5,17,M Morkel,TWM Latham,L Ronchi,1,0,0,3,,,,,,,,,,,,,,10.0,10,31.2,0,217,17,12.76,6.92,11,0,1,,,,,,,,,,,,,,2015-08-14
18588,18588,['2015-08-14'],0,0,0,2,0,2,13,4,15,2,451,South Africa,152,8.0,6.666666667,40,1,6,GH Worker,HM Amla,AB de Villiers,0,0,2,12,25,122.44,0,1,1,70,9,26.0,26,2,600,56,490,1.0,,,,,,,,,,,22.31,124.28,0,5,4,88,30,59.0,56,9,1049,79,844,2015-08-14
18592,18592,['2015-08-14'],7,0,12,4,0,25,16,29,27,2,451,South Africa,152,7.3,7.9,79,1,10,GH Worker,AB de Villiers,HM Amla,1,0,1,7,22.31,124.28,0,5,4,88,30,59.0,56,9,1049,79,844,1.0,,,,,,,,,,,25,122.44,0,1,1,70,9,26.0,26,2,600,56,490,2015-08-14
18622,18622,['2019-09-03'],0,0,0,0,0,5,0,6,0,2,879,New Zealand,162,7.944444444,9.5,19,1,2,GSNFG Jayasuriya,SC Kuggeleijn,TL Seifert,0,0,2,11,,237.5,0,0,0,4,5,5.0,3,3,57,35,24,12.0,8,17.5,0,156,3,52,8.74,35.6,0,0,19.6,147.36,0,1,2,14,14,12.0,11,1,196,84,133,2019-09-03
18623,18623,['2019-09-03'],6,1,5,0,0,8,3,15,2,2,879,New Zealand,162,7.764705882,10.0,30,1,3,A Dananjaya,SC Kuggeleijn,TL Seifert,2,1,0,10,,237.5,0,0,0,4,5,5.0,3,3,57,35,24,20.0,20,71.4,1,556,17,32.7,7.75,25.2,0,0,19.6,147.36,0,1,2,14,14,12.0,11,1,196,84,133,2019-09-03
18642,18642,['2017-06-25'],6,0,4,1,0,0,4,0,4,1,616,England,210,8.0,6.5,13,1,2,CH Morris,AD Hales,DJ Malan,0,1,0,8,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,13.0,13,47,1,381,20,19.05,8.1,14.1,1,0,,,,,,,,,,,,,,2017-06-25
18643,18643,['2017-06-25'],6,1,9,0,1,7,3,5,7,1,616,England,210,8.0,7.0,21,1,3,M Morkel,DJ Malan,AD Hales,0,0,0,5,,,,,,,,,,,,,,40.0,40,142.4,3,1065,45,23.66,7.46,19,2,0,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,2017-06-25
18644,18644,['2017-06-25'],0,0,0,0,1,7,9,5,12,1,616,England,210,8.0,6.5,26,1,4,AL Phehlukwayo,DJ Malan,AD Hales,0,0,2,13,,,,,,,,,,,,,,6.0,6,16.3,0,141,5,28.2,8.54,19.8,0,0,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,2017-06-25
18645,18645,['2017-06-25'],0,0,0,1,0,13,10,22,7,1,616,England,210,8.0,7.8,39,1,5,D Paterson,AD Hales,DJ Malan,0,0,1,7,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,3.0,3,9.5,0,83,1,83,8.44,59,0,0,,,,,,,,,,,,,,2017-06-25
18646,18646,['2017-06-25'],12,0,12,1,0,15,14,27,9,1,616,England,210,9.0,7.666666667,46,1,6,CH Morris,AD Hales,DJ Malan,0,0,1,8,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,13.0,13,47,1,381,20,19.05,8.1,14.1,1,0,,,,,,,,,,,,,,2017-06-25
18647,18647,['2017-06-25'],0,0,0,1,0,20,16,32,11,1,616,England,210,9.0,7.714285714,54,1,7,Imran Tahir,AD Hales,DJ Malan,0,0,2,11,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,32.0,32,118.5,0,777,54,14.38,6.53,13.2,2,1,,,,,,,,,,,,,,2017-06-25
18648,18648,['2017-06-25'],12,1,14,1,0,24,18,41,13,1,616,England,210,9.0,8.125,65,1,8,M Morkel,AD Hales,DJ Malan,0,1,0,8,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,40.0,40,142.4,3,1065,45,23.66,7.46,19,2,0,,,,,,,,,,,,,,2017-06-25
18649,18649,['2017-06-25'],6,0,11,1,0,30,19,47,14,1,616,England,210,9.0,8.111111111,73,1,9,Imran Tahir,AD Hales,DJ Malan,0,1,2,15,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,32.0,32,118.5,0,777,54,14.38,6.53,13.2,2,1,,,,,,,,,,,,,,2017-06-25
18650,18650,['2017-06-25'],19,1,22,1,1,34,21,55,21,1,616,England,210,9.0,8.8,88,1,10,M Morkel,AD Hales,DJ Malan,0,0,2,11,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,40.0,40,142.4,3,1065,45,23.66,7.46,19,2,0,,,,,,,,,,,,,,2017-06-25
18651,18651,['2017-06-25'],6,0,7,2,1,37,24,60,27,1,616,England,210,9.0,9.0,99,1,11,D Paterson,AD Hales,DJ Malan,0,1,2,17,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,3.0,3,9.5,0,83,1,83,8.44,59,0,0,,,,,,,,,,,,,,2017-06-25
18652,18652,['2017-06-25'],7,0,13,2,2,40,27,69,35,1,616,England,210,9.0,9.666666667,116,1,12,AL Phehlukwayo,AD Hales,DJ Malan,1,0,0,7,32.6,133.46,1,7,4,138,39,46.0,46,6,1304,116,977,6.0,6,16.3,0,141,5,28.2,8.54,19.8,0,0,,,,,,,,,,,,,,2017-06-25
18653,18653,['2017-06-25'],12,0,26,11,2,1,43,1,74,1,616,England,210,9.0,9.461538462,123,2,13,Imran Tahir,DJ Malan,JC Buttler,1,0,1,11,,,,,,,,,,,,,,32.0,32,118.5,0,777,54,14.38,6.53,13.2,2,1,26.47,139.73,0,5,3,69,44,55.0,47,11,953,73,682,2017-06-25
18666,18666,['2017-06-25'],0,0,0,1,1,2,21,4,19,2,616,South Africa,182,10.28571429,6.333333333,38,2,6,MS Crane,JT Smuts,AB de Villiers,0,0,1,9,16.2,122.72,0,0,1,9,4,5.0,5,0,81,45,66,1.0,1,4,0,24,0,,6,,0,0,25.7,133.33,0,10,5,129,57,75.0,72,11,1568,79,1176,2017-06-25
18668,18668,['2017-06-25'],6,0,9,2,1,7,28,8,27,2,616,South Africa,182,11.0,6.25,50,2,8,MS Crane,JT Smuts,AB de Villiers,0,0,1,9,16.2,122.72,0,0,1,9,4,5.0,5,0,81,45,66,1.0,1,4,0,24,0,,6,,0,0,25.7,133.33,0,10,5,129,57,75.0,72,11,1568,79,1176,2017-06-25
18670,18670,['2017-06-25'],12,0,18,1,0,2,14,2,18,2,616,South Africa,182,11.8,6.4,64,3,10,MS Crane,AB de Villiers,DA Miller,1,2,1,18,25.7,133.33,0,10,5,129,57,75.0,72,11,1568,79,1176,1.0,1,4,0,24,0,,6,,0,0,27.67,135.33,0,1,0,59,35,51.0,44,13,858,53,634,2017-06-25
18672,18672,['2017-06-25'],18,1,36,0,0,3,0,0,0,2,616,South Africa,182,12.0,7.166666667,86,5,12,MS Crane,F Behardien,M Mosehle,0,0,0,2,28.57,121.58,0,1,1,29,11,31.0,23,9,400,64,329,1.0,1,4,0,24,0,,6,,0,0,21.33,168.42,0,0,0,4,5,5.0,4,1,64,32,38,2017-06-25
18701,18701,['2020-02-23'],0,0,0,1,0,2,4,2,6,2,1052,Australia,159,7.947368421,8.0,8,0,1,A Nortje,AJ Finch,DA Warner,0,0,1,12,38.4,156.47,2,11,4,188,91,59.0,59,9,1920,172,1227,1.0,1,3,0,27,0,,9,,0,0,30.18,140.93,1,15,5,204,86,77.0,77,8,2083,100,1478,2020-02-23
18703,18703,['2020-02-23'],6,0,12,2,0,7,11,9,16,2,1052,Australia,159,7.647058824,9.666666667,29,0,3,A Nortje,DA Warner,AJ Finch,0,0,1,7,30.18,140.93,1,15,5,204,86,77.0,77,8,2083,100,1478,1.0,1,3,0,27,0,,9,,0,0,38.4,156.47,2,11,4,188,91,59.0,59,9,1920,172,1227,2020-02-23
18714,18714,['2020-02-23'],12,0,19,0,0,43,4,55,3,2,1052,Australia,159,8.333333333,7.785714286,109,2,14,A Nortje,AT Carey,DA Warner,0,0,0,7,15.2,123.57,0,0,0,13,5,26.0,14,4,152,37,123,1.0,1,3,0,27,0,,9,,0,0,30.18,140.93,1,15,5,204,86,77.0,77,8,2083,100,1478,2020-02-23
18719,18719,['2020-02-23'],18,0,26,5,1,5,54,1,66,2,1052,Australia,159,17.0,7.473684211,142,5,19,A Nortje,DA Warner,AC Agar,1,0,0,4,30.18,140.93,1,15,5,204,86,77.0,77,8,2083,100,1478,1.0,1,3,0,27,0,,9,,0,0,17,115.9,0,0,0,8,4,22.0,8,2,102,29,88,2020-02-23
18747,18747,['2018-03-06'],0,0,0,5,3,4,21,6,49,2,656,Sri Lanka,175,6.692307692,12.57142857,88,2,7,V Shankar,MDKJ Perera,LD Chandimal,0,0,0,4,27.2,133.55,0,7,0,81,31,30.0,30,0,816,84,611,,,,,,,,,,,,18.05,103.43,0,4,0,65,15,50.0,43,3,722,58,698,2018-03-06
18756,18756,['2018-03-06'],6,0,4,0,0,9,4,3,3,2,656,Sri Lanka,175,8.75,8.75,140,5,16,V Shankar,NLTC Perera,MD Shanaka,0,0,0,11,22.15,150.26,0,0,6,70,42,68.0,59,20,864,49,575,,,,,,,,,,,,16.81,119.55,0,1,4,18,17,20.0,20,4,269,54,225,2018-03-06
18759,18759,['2014-03-29'],0,0,0,0,0,0,0,0,0,1,391,South Africa,210,10.0,0.0,0,0,0,MM Ali,HM Amla,Q de Kock,0,0,1,6,23.72,119.45,0,0,1,60,7,24.0,24,2,522,48,437,4.0,2,2,0,11,0,,5.5,,0,0,29.81,117.98,0,0,1,41,9,15.0,15,4,328,48,278,2014-03-29
18761,18761,['2014-03-29'],7,0,6,0,0,11,3,15,0,1,391,South Africa,210,10.0,8.5,17,0,2,MM Ali,Q de Kock,HM Amla,0,1,1,11,29.81,117.98,0,0,1,41,9,15.0,15,4,328,48,278,4.0,2,2,0,11,0,,5.5,,0,0,23.72,119.45,0,0,1,60,7,24.0,24,2,522,48,437,2014-03-29
18801,18801,['2016-01-29'],0,0,0,1,0,7,6,0,5,1,486,India,210,10.0,5.0,10,0,2,SM Boland,S Dhawan,RG Sharma,0,0,0,2,13.33,100.84,0,0,1,14,2,9.0,9,0,120,33,119,,,,,,,,,,,,33.25,129.02,1,7,1,79,33,45.0,38,11,898,106,696,2016-01-29
18804,18804,['2016-01-29'],0,0,0,4,0,13,18,18,20,1,486,India,210,10.0,8.8,44,0,5,AJ Tye,RG Sharma,S Dhawan,0,0,0,6,33.25,129.02,1,7,1,79,33,45.0,38,11,898,106,696,,,,,,,,,,,,13.33,100.84,0,0,1,14,2,9.0,9,0,120,33,119,2016-01-29
18806,18806,['2016-01-29'],0,0,0,4,0,20,23,31,24,1,486,India,210,11.0,8.857142857,62,0,7,NM Lyon,RG Sharma,S Dhawan,0,1,0,15,33.25,129.02,1,7,1,79,33,45.0,38,11,898,106,696,,,,,,,,,,,,13.33,100.84,0,0,1,14,2,9.0,9,0,120,33,119,2016-01-29
18808,18808,['2016-01-29'],6,0,2,4,1,27,29,40,35,1,486,India,210,11.0,9.222222222,83,0,9,SM Boland,RG Sharma,S Dhawan,0,0,0,3,33.25,129.02,1,7,1,79,33,45.0,38,11,898,106,696,,,,,,,,,,,,13.33,100.84,0,0,1,14,2,9.0,9,0,120,33,119,2016-01-29
18811,18811,['2016-01-29'],6,0,6,5,2,1,41,1,53,1,486,India,210,9.0,8.666666667,104,1,12,AJ Tye,RG Sharma,V Kohli,0,0,0,5,33.25,129.02,1,7,1,79,33,45.0,38,11,898,106,696,,,,,,,,,,,,48.08,134.71,0,10,0,115,25,31.0,29,6,1106,90,821,2016-01-29
